OrderDate,Subtype,Counts
01/04/2022,MARTIAL MELEE WEAPON,41
01/04/2022,MARTIAL RANGED WEAPON,12
01/04/2022,MEDIUM ARMOUR,8
01/04/2022,MOUNT,22
01/04/2022,POTIONS & ALCHEMY,25
01/04/2022,RING,18
01/04/2022,ROD,4
01/04/2022,SCROLL,23
01/04/2022,SHIELD,13
01/04/2022,SIMPLE MELEE WEAPON,36
01/04/2022,SIMPLE RANGED WEAPON,13
01/04/2022,SPELL FOCUS,28
01/04/2022,STAFF,11
01/04/2022,STRING INSTRUMENT,8
01/04/2022,SUMMONING DEVICE,17
01/04/2022,SURVIVAL & WILDERNESS,8
01/04/2022,TOOL KITS,11
01/04/2022,TOOLS,21
01/04/2022,WAND,15
01/04/2022,WEAPON OTHER,6
01/04/2022,WIND INSTRUMENT,5
01/04/2023,AMMUNITION,7
01/04/2023,AMULET / NECKLACE,4
01/04/2023,ARMOUR OTHER,21
01/04/2023,BELT / GIRDLE,2
01/04/2023,BOOTS,3
01/04/2023,BRACERS,2
01/04/2023,BRASS INSTRUMENT,5
01/04/2023,CLOAK,5
01/04/2023,CLOTHING,11
01/04/2023,CONTAINER,8
01/04/2023,GAMING SET,3
01/04/2023,GAUNTLETS / GLOVES,2
01/04/2023,GOGGLES,2
01/04/2023,HEAVY ARMOUR,15
01/04/2023,HELMET,16
01/04/2023,IOUN STONE,4
01/04/2023,LIGHT ARMOUR,9
01/04/2023,LIVESTOCK,2
01/04/2023,MAGIC UTILITY,54
01/04/2023,MARTIAL MELEE WEAPON,53
01/04/2023,MARTIAL RANGED WEAPON,11
01/04/2023,MEDIUM ARMOUR,7
01/04/2023,MOUNT,22
01/04/2023,PERCUSSION INSTRUMENT,1
01/04/2023,POTIONS & ALCHEMY,16
01/04/2023,RING,10
01/04/2023,ROD,10
01/04/2023,SCROLL,22
01/04/2023,SHIELD,4
01/04/2023,SIMPLE MELEE WEAPON,23
01/04/2023,SIMPLE RANGED WEAPON,11
01/04/2023,SPELL FOCUS,21
01/04/2023,STAFF,11
01/04/2023,STRING INSTRUMENT,8
01/04/2023,SUMMONING DEVICE,13
01/04/2023,SURVIVAL & WILDERNESS,16
01/04/2023,TOOL KITS,10
01/04/2023,TOOLS,33
01/04/2023,VEHICLE,2
01/04/2023,WAND,12
01/04/2023,WEAPON OTHER,2
01/04/2023,WIND INSTRUMENT,4
01/05/2019,AMMUNITION,5
01/05/2019,AMULET / NECKLACE,12
01/05/2019,ARMOUR OTHER,13
01/05/2019,BELT / GIRDLE,1
01/05/2019,BOOTS,5
01/05/2019,BRACERS,1
01/05/2019,BRASS INSTRUMENT,4
01/05/2019,CLOAK,3
01/05/2019,CLOTHING,13
01/05/2019,CONTAINER,7
01/05/2019,GAMING SET,5
01/05/2019,GAUNTLETS / GLOVES,3
01/05/2019,GOGGLES,8
01/05/2019,HEAVY ARMOUR,13
01/05/2019,HELMET,12
01/05/2019,IOUN STONE,12
01/05/2019,LIGHT ARMOUR,6
01/05/2019,LIVESTOCK,2
01/05/2019,MAGIC UTILITY,67
01/05/2019,MARTIAL MELEE WEAPON,30
01/05/2019,MARTIAL RANGED WEAPON,6
01/05/2019,MEDIUM ARMOUR,6
01/05/2019,MOUNT,17
01/05/2019,PERCUSSION INSTRUMENT,2
01/05/2019,POTIONS & ALCHEMY,17
01/05/2019,RING,8
01/05/2019,ROD,7
01/05/2019,SCROLL,26
01/05/2019,SHIELD,3
01/05/2019,SIMPLE MELEE WEAPON,19
01/05/2019,SIMPLE RANGED WEAPON,8
01/05/2019,SPELL FOCUS,24
01/05/2019,STAFF,2
01/05/2019,STRING INSTRUMENT,6
01/05/2019,SUMMONING DEVICE,19
01/05/2019,SURVIVAL & WILDERNESS,10
01/05/2019,TOOL KITS,16
01/05/2019,TOOLS,36
01/05/2019,VEHICLE,2
01/05/2019,WAND,12
01/05/2019,WEAPON OTHER,3
01/05/2019,WIND INSTRUMENT,2
01/05/2020,AMMUNITION,4
01/05/2020,AMULET / NECKLACE,6
01/05/2020,ARMOUR OTHER,17
01/05/2020,BELT / GIRDLE,5
01/05/2020,BOOTS,1
01/05/2020,BRASS INSTRUMENT,2
01/05/2020,CLOAK,13
01/05/2020,CLOTHING,14
01/05/2020,CONTAINER,10
01/05/2020,GAMING SET,3
01/05/2020,GAUNTLETS / GLOVES,1
01/05/2020,GOGGLES,4
01/05/2020,HEAVY ARMOUR,9
01/05/2020,HELMET,13
01/05/2020,IOUN STONE,5
01/05/2020,LIGHT ARMOUR,6
01/05/2020,LIVESTOCK,5
01/05/2020,MAGIC UTILITY,44
01/05/2020,MARTIAL MELEE WEAPON,37
01/05/2020,MARTIAL RANGED WEAPON,6
01/05/2020,MEDIUM ARMOUR,6
01/05/2020,MOUNT,25
01/05/2020,PERCUSSION INSTRUMENT,2
01/05/2020,POTIONS & ALCHEMY,12
01/05/2020,RING,15
01/05/2020,ROD,4
01/05/2020,SCROLL,26
01/05/2020,SHIELD,13
01/05/2020,SIMPLE MELEE WEAPON,33
01/05/2020,SIMPLE RANGED WEAPON,11
01/05/2020,SPELL FOCUS,18
01/05/2020,STAFF,6
01/05/2020,STRING INSTRUMENT,12
01/05/2020,SUMMONING DEVICE,16
01/05/2020,SURVIVAL & WILDERNESS,10
01/05/2020,TOOL KITS,18
01/05/2020,TOOLS,33
01/05/2020,VEHICLE,1
01/05/2020,WAND,12
01/05/2020,WEAPON OTHER,6
01/05/2020,WIND INSTRUMENT,6
01/05/2021,AMMUNITION,8
01/05/2021,AMULET / NECKLACE,8
01/05/2021,ARMOUR OTHER,17
01/05/2021,BELT / GIRDLE,3
01/05/2021,BOOTS,2
01/05/2021,BRACERS,7
01/05/2021,BRASS INSTRUMENT,5
01/05/2021,CLOAK,4
01/05/2021,CLOTHING,11
01/05/2021,CONTAINER,6
01/05/2021,GAMING SET,1
01/05/2021,GAUNTLETS / GLOVES,6
01/05/2021,GOGGLES,4
01/05/2021,HEAVY ARMOUR,12
01/05/2021,HELMET,8
01/05/2021,IOUN STONE,11
01/05/2021,LIGHT ARMOUR,12
01/05/2021,LIVESTOCK,1
01/05/2021,MAGIC UTILITY,32
01/05/2021,MARTIAL MELEE WEAPON,53
01/05/2021,MARTIAL RANGED WEAPON,4
01/05/2021,MEDIUM ARMOUR,8
01/05/2021,MOUNT,16
01/05/2021,PERCUSSION INSTRUMENT,2
01/05/2021,POTIONS & ALCHEMY,15
01/05/2021,RING,15
01/05/2021,ROD,6
01/05/2021,SCROLL,22
01/05/2021,SHIELD,9
01/05/2021,SIMPLE MELEE WEAPON,34
01/05/2021,SIMPLE RANGED WEAPON,7
01/05/2021,SPELL FOCUS,13
01/05/2021,STAFF,9
01/05/2021,STRING INSTRUMENT,4
01/05/2021,SUMMONING DEVICE,11
01/05/2021,SURVIVAL & WILDERNESS,9
01/05/2021,TOOL KITS,23
01/05/2021,TOOLS,22
01/05/2021,WAND,4
01/05/2021,WEAPON OTHER,9
01/05/2021,WIND INSTRUMENT,6
01/05/2022,AMMUNITION,5
01/05/2022,AMULET / NECKLACE,8
01/05/2022,ARMOUR OTHER,16
01/05/2022,BELT / GIRDLE,3
01/05/2022,BOOTS,2
01/05/2022,BRASS INSTRUMENT,5
01/05/2022,CLOAK,6
01/05/2022,CLOTHING,5
01/05/2022,CONTAINER,8
01/05/2022,GAMING SET,5
01/05/2022,GAUNTLETS / GLOVES,3
01/05/2022,GOGGLES,2
01/05/2022,HEAVY ARMOUR,18
01/05/2022,HELMET,16
01/05/2022,IOUN STONE,5
01/05/2022,LIGHT ARMOUR,14
01/05/2022,MAGIC UTILITY,43
01/05/2022,MARTIAL MELEE WEAPON,48
01/05/2022,MARTIAL RANGED WEAPON,9
01/05/2022,MEDIUM ARMOUR,7
01/05/2022,MOUNT,26
01/05/2022,PERCUSSION INSTRUMENT,1
01/05/2022,POTIONS & ALCHEMY,20
01/05/2022,RING,7
01/05/2022,ROD,3
01/05/2022,SCROLL,22
01/05/2022,SHIELD,7
01/05/2022,SIMPLE MELEE WEAPON,30
01/05/2022,SIMPLE RANGED WEAPON,4
01/05/2022,SPELL FOCUS,16
01/05/2022,STAFF,15
01/05/2022,STRING INSTRUMENT,4
01/05/2022,SUMMONING DEVICE,13
01/05/2022,SURVIVAL & WILDERNESS,8
01/05/2022,TOOL KITS,11
01/05/2022,TOOLS,24
01/05/2022,WAND,13
01/05/2022,WEAPON OTHER,3
01/05/2022,WIND INSTRUMENT,3
01/05/2023,AMMUNITION,7
01/05/2023,AMULET / NECKLACE,4
01/05/2023,ARMOUR OTHER,7
01/05/2023,BELT / GIRDLE,2
01/05/2023,BOOTS,3
01/05/2023,BRACERS,2
01/05/2023,BRASS INSTRUMENT,3
01/05/2023,CLOAK,15
01/05/2023,CLOTHING,7
01/05/2023,CONTAINER,6
01/05/2023,GAMING SET,3
01/05/2023,GAUNTLETS / GLOVES,3
01/05/2023,GOGGLES,5
01/05/2023,HEAVY ARMOUR,17
01/05/2023,HELMET,5
01/05/2023,IOUN STONE,11
01/05/2023,LIGHT ARMOUR,7
01/05/2023,LIVESTOCK,2
01/05/2023,MAGIC UTILITY,38
01/05/2023,MARTIAL MELEE WEAPON,36
01/05/2023,MARTIAL RANGED WEAPON,12
01/05/2023,MEDIUM ARMOUR,9
01/05/2023,MOUNT,22
01/05/2023,POTIONS & ALCHEMY,28
01/05/2023,RING,10
01/05/2023,ROD,9
01/05/2023,SCROLL,23
01/05/2023,SHIELD,6
01/05/2023,SIMPLE MELEE WEAPON,20
01/05/2023,SIMPLE RANGED WEAPON,5
01/05/2023,SPELL FOCUS,24
01/05/2023,STAFF,13
01/05/2023,STRING INSTRUMENT,7
01/05/2023,SUMMONING DEVICE,13
01/05/2023,SURVIVAL & WILDERNESS,15
01/05/2023,TOOL KITS,6
01/05/2023,TOOLS,28
01/05/2023,WAND,10
01/05/2023,WEAPON OTHER,1
01/05/2023,WIND INSTRUMENT,7
01/06/2019,AMMUNITION,13
01/06/2019,AMULET / NECKLACE,4
01/06/2019,ARMOUR OTHER,10
01/06/2019,BELT / GIRDLE,2
01/06/2019,BOOTS,1
01/06/2019,BRACERS,3
01/06/2019,BRASS INSTRUMENT,3
01/06/2019,CLOAK,5
01/06/2019,CLOTHING,9
01/06/2019,CONTAINER,9
01/06/2019,GAMING SET,4
01/06/2019,GAUNTLETS / GLOVES,1
01/06/2019,GOGGLES,1
01/06/2019,HEAVY ARMOUR,7
01/06/2019,HELMET,6
01/06/2019,IOUN STONE,8
01/06/2019,LIGHT ARMOUR,7
01/06/2019,LIVESTOCK,2
01/06/2019,MAGIC UTILITY,31
01/06/2019,MARTIAL MELEE WEAPON,31
01/06/2019,MARTIAL RANGED WEAPON,7
01/06/2019,MEDIUM ARMOUR,11
01/06/2019,MOUNT,27
01/06/2019,PERCUSSION INSTRUMENT,2
01/06/2019,POTIONS & ALCHEMY,24
01/06/2019,RING,12
01/06/2019,ROD,4
01/06/2019,SCROLL,26
01/06/2019,SHIELD,8
01/06/2019,SIMPLE MELEE WEAPON,14
01/06/2019,SIMPLE RANGED WEAPON,4
01/06/2019,SPELL FOCUS,18
01/06/2019,STAFF,9
01/06/2019,STRING INSTRUMENT,7
01/06/2019,SUMMONING DEVICE,19
01/06/2019,SURVIVAL & WILDERNESS,13
01/06/2019,TOOL KITS,17
01/06/2019,TOOLS,20
01/06/2019,WAND,20
01/06/2019,WEAPON OTHER,4
01/06/2019,WIND INSTRUMENT,1
01/06/2020,AMMUNITION,12
01/06/2020,AMULET / NECKLACE,10
01/06/2020,ARMOUR OTHER,17
01/06/2020,BELT / GIRDLE,1
01/06/2020,BOOTS,3
01/06/2020,BRACERS,3
01/06/2020,BRASS INSTRUMENT,2
01/06/2020,CLOAK,9
01/06/2020,CLOTHING,8
01/06/2020,CONTAINER,2
01/06/2020,GAMING SET,5
01/06/2020,GAUNTLETS / GLOVES,4
01/06/2020,GOGGLES,3
01/06/2020,HEAVY ARMOUR,18
01/06/2020,HELMET,14
01/06/2020,IOUN STONE,14
01/06/2020,LIGHT ARMOUR,15
01/06/2020,LIVESTOCK,2
01/06/2020,MAGIC UTILITY,55
01/06/2020,MARTIAL MELEE WEAPON,47
01/06/2020,MARTIAL RANGED WEAPON,10
01/06/2020,MEDIUM ARMOUR,6
01/06/2020,MOUNT,28
01/06/2020,POTIONS & ALCHEMY,27
01/06/2020,RING,12
01/06/2020,ROD,7
01/06/2020,SCROLL,22
01/06/2020,SHIELD,7
01/06/2020,SIMPLE MELEE WEAPON,29
01/06/2020,SIMPLE RANGED WEAPON,7
01/06/2020,SPELL FOCUS,29
01/06/2020,STAFF,17
01/06/2020,STRING INSTRUMENT,9
01/06/2020,SUMMONING DEVICE,16
01/06/2020,SURVIVAL & WILDERNESS,14
01/06/2020,TOOL KITS,20
01/06/2020,TOOLS,17
01/06/2020,WAND,11
01/06/2020,WEAPON OTHER,2
01/06/2020,WIND INSTRUMENT,5
01/06/2021,AMMUNITION,13
01/06/2021,AMULET / NECKLACE,7
01/06/2021,ARMOUR OTHER,8
01/06/2021,BELT / GIRDLE,2
01/06/2021,BOOTS,2
01/06/2021,BRACERS,1
01/06/2021,BRASS INSTRUMENT,5
01/06/2021,CLOAK,5
01/06/2021,CLOTHING,6
01/06/2021,CONTAINER,5
01/06/2021,GAMING SET,3
01/06/2021,GAUNTLETS / GLOVES,7
01/06/2021,GOGGLES,3
01/06/2021,HEAVY ARMOUR,9
01/06/2021,HELMET,9
01/06/2021,IOUN STONE,8
01/06/2021,LIGHT ARMOUR,11
01/06/2021,LIVESTOCK,3
01/06/2021,MAGIC UTILITY,64
01/06/2021,MARTIAL MELEE WEAPON,53
01/06/2021,MARTIAL RANGED WEAPON,10
01/06/2021,MEDIUM ARMOUR,8
01/06/2021,MOUNT,23
01/06/2021,PERCUSSION INSTRUMENT,2
01/06/2021,POTIONS & ALCHEMY,25
01/06/2021,RING,13
01/06/2021,ROD,8
01/06/2021,SCROLL,22
01/06/2021,SHIELD,11
01/06/2021,SIMPLE MELEE WEAPON,36
01/06/2021,SIMPLE RANGED WEAPON,14
01/06/2021,SPELL FOCUS,26
01/06/2021,STAFF,7
01/06/2021,STRING INSTRUMENT,10
01/06/2021,SUMMONING DEVICE,14
01/06/2021,SURVIVAL & WILDERNESS,8
01/06/2021,TOOL KITS,15
01/06/2021,TOOLS,36
01/06/2021,VEHICLE,1
01/06/2021,WAND,10
01/06/2021,WEAPON OTHER,8
01/06/2021,WIND INSTRUMENT,7
01/06/2022,AMMUNITION,9
01/06/2022,AMULET / NECKLACE,11
01/06/2022,ARMOUR OTHER,17
01/06/2022,BELT / GIRDLE,3
01/06/2022,BOOTS,3
01/06/2022,BRACERS,4
01/06/2022,BRASS INSTRUMENT,1
01/06/2022,CLOAK,7
01/06/2022,CLOTHING,12
01/06/2022,CONTAINER,6
01/06/2022,GAMING SET,1
01/06/2022,GAUNTLETS / GLOVES,7
01/06/2022,GOGGLES,4
01/06/2022,HEAVY ARMOUR,20
01/06/2022,HELMET,14
01/06/2022,IOUN STONE,10
01/06/2022,LIGHT ARMOUR,7
01/06/2022,LIVESTOCK,4
01/06/2022,MAGIC UTILITY,39
01/06/2022,MARTIAL MELEE WEAPON,50
01/06/2022,MARTIAL RANGED WEAPON,6
01/06/2022,MEDIUM ARMOUR,4
01/06/2022,MOUNT,18
01/06/2022,POTIONS & ALCHEMY,21
01/06/2022,RING,11
01/06/2022,ROD,4
01/06/2022,SCROLL,29
01/06/2022,SHIELD,15
01/06/2022,SIMPLE MELEE WEAPON,30
01/06/2022,SIMPLE RANGED WEAPON,7
01/06/2022,SPELL FOCUS,21
01/06/2022,STAFF,20
01/06/2022,STRING INSTRUMENT,5
01/06/2022,SUMMONING DEVICE,14
01/06/2022,SURVIVAL & WILDERNESS,12
01/06/2022,TOOL KITS,19
01/06/2022,TOOLS,30
01/06/2022,WAND,12
01/06/2022,WEAPON OTHER,4
01/06/2022,WIND INSTRUMENT,3
01/06/2023,AMMUNITION,12
01/06/2023,AMULET / NECKLACE,8
01/06/2023,ARMOUR OTHER,15
01/06/2023,BELT / GIRDLE,2
01/06/2023,BOOTS,3
01/06/2023,BRASS INSTRUMENT,5
01/06/2023,CLOAK,7
01/06/2023,CLOTHING,8
01/06/2023,CONTAINER,6
01/06/2023,GAMING SET,4
01/06/2023,GAUNTLETS / GLOVES,2
01/06/2023,GOGGLES,2
01/06/2023,HEAVY ARMOUR,8
01/06/2023,HELMET,15
01/06/2023,IOUN STONE,11
01/06/2023,LIGHT ARMOUR,10
01/06/2023,LIVESTOCK,3
01/06/2023,MAGIC UTILITY,39
01/06/2023,MARTIAL MELEE WEAPON,34
01/06/2023,MARTIAL RANGED WEAPON,8
01/06/2023,MEDIUM ARMOUR,7
01/06/2023,MOUNT,22
01/06/2023,POTIONS & ALCHEMY,21
01/06/2023,RING,11
01/06/2023,ROD,6
01/06/2023,SCROLL,26
01/06/2023,SHIELD,9
01/06/2023,SIMPLE MELEE WEAPON,24
01/06/2023,SIMPLE RANGED WEAPON,7
01/06/2023,SPELL FOCUS,23
01/06/2023,STAFF,11
01/06/2023,STRING INSTRUMENT,2
01/06/2023,SUMMONING DEVICE,6
01/06/2023,SURVIVAL & WILDERNESS,4
01/06/2023,TOOL KITS,10
01/06/2023,TOOLS,19
01/06/2023,WAND,9
01/06/2023,WIND INSTRUMENT,2
01/07/2019,AMMUNITION,8
01/07/2019,AMULET / NECKLACE,5
01/07/2019,ARMOUR OTHER,6
01/07/2019,BELT / GIRDLE,6
01/07/2019,BOOTS,7
01/07/2019,BRACERS,1
01/07/2019,BRASS INSTRUMENT,2
01/07/2019,CLOAK,14
01/07/2019,CLOTHING,11
01/07/2019,CONTAINER,8
01/07/2019,GAMING SET,4
01/07/2019,GAUNTLETS / GLOVES,1
01/07/2019,GOGGLES,3
01/07/2019,HEAVY ARMOUR,11
01/07/2019,HELMET,4
01/07/2019,IOUN STONE,11
01/07/2019,LIGHT ARMOUR,7
01/07/2019,LIVESTOCK,2
01/07/2019,MAGIC UTILITY,37
01/07/2019,MARTIAL MELEE WEAPON,41
01/07/2019,MARTIAL RANGED WEAPON,11
01/07/2019,MEDIUM ARMOUR,7
01/07/2019,MOUNT,20
01/07/2019,PERCUSSION INSTRUMENT,3
01/07/2019,POTIONS & ALCHEMY,25
01/07/2019,RING,11
01/07/2019,SCROLL,13
01/07/2019,SHIELD,8
01/07/2019,SIMPLE MELEE WEAPON,28
01/07/2019,SIMPLE RANGED WEAPON,8
01/07/2019,SPELL FOCUS,17
01/07/2019,STAFF,13
01/07/2019,STRING INSTRUMENT,2
01/07/2019,SUMMONING DEVICE,14
01/07/2019,SURVIVAL & WILDERNESS,10
01/07/2019,TOOL KITS,11
01/07/2019,TOOLS,30
01/07/2019,VEHICLE,2
01/07/2019,WAND,14
01/07/2019,WIND INSTRUMENT,3
01/07/2020,AMMUNITION,14
01/07/2020,AMULET / NECKLACE,3
01/07/2020,ARMOUR OTHER,13
01/07/2020,BOOTS,1
01/07/2020,BRACERS,2
01/07/2020,BRASS INSTRUMENT,2
01/07/2020,CLOAK,5
01/07/2020,CLOTHING,11
01/07/2020,CONTAINER,6
01/07/2020,GAMING SET,3
01/07/2020,GAUNTLETS / GLOVES,6
01/07/2020,GOGGLES,6
01/07/2020,HEAVY ARMOUR,12
01/07/2020,HELMET,18
01/07/2020,IOUN STONE,12
01/07/2020,LIGHT ARMOUR,11
01/07/2020,LIVESTOCK,3
01/07/2020,MAGIC UTILITY,33
01/07/2020,MARTIAL MELEE WEAPON,32
01/07/2020,MARTIAL RANGED WEAPON,5
01/07/2020,MEDIUM ARMOUR,7
01/07/2020,MOUNT,21
01/07/2020,PERCUSSION INSTRUMENT,2
01/07/2020,POTIONS & ALCHEMY,30
01/07/2020,RING,6
01/07/2020,ROD,9
01/07/2020,SCROLL,24
01/07/2020,SHIELD,9
01/07/2020,SIMPLE MELEE WEAPON,26
01/07/2020,SIMPLE RANGED WEAPON,7
01/07/2020,SPELL FOCUS,28
01/07/2020,STAFF,11
01/07/2020,STRING INSTRUMENT,4
01/07/2020,SUMMONING DEVICE,10
01/07/2020,SURVIVAL & WILDERNESS,13
01/07/2020,TOOL KITS,16
01/07/2020,TOOLS,27
01/07/2020,VEHICLE,1
01/07/2020,WAND,5
01/07/2020,WEAPON OTHER,5
01/07/2020,WIND INSTRUMENT,2
01/07/2021,AMMUNITION,16
01/07/2021,AMULET / NECKLACE,10
01/07/2021,ARMOUR OTHER,15
01/07/2021,BELT / GIRDLE,1
01/07/2021,BOOTS,6
01/07/2021,BRACERS,4
01/07/2021,BRASS INSTRUMENT,2
01/07/2021,CLOAK,9
01/07/2021,CLOTHING,7
01/07/2021,CONTAINER,7
01/07/2021,GAMING SET,4
01/07/2021,GAUNTLETS / GLOVES,3
01/07/2021,GOGGLES,2
01/07/2021,HEAVY ARMOUR,14
01/07/2021,HELMET,7
01/07/2021,IOUN STONE,10
01/07/2021,LIGHT ARMOUR,10
01/07/2021,LIVESTOCK,5
01/07/2021,MAGIC UTILITY,46
01/07/2021,MARTIAL MELEE WEAPON,36
01/07/2021,MARTIAL RANGED WEAPON,4
01/07/2021,MEDIUM ARMOUR,7
01/07/2021,MOUNT,12
01/07/2021,POTIONS & ALCHEMY,20
01/07/2021,RING,14
01/07/2021,ROD,2
01/07/2021,SCROLL,24
01/07/2021,SHIELD,9
01/07/2021,SIMPLE MELEE WEAPON,11
01/07/2021,SIMPLE RANGED WEAPON,11
01/07/2021,SPELL FOCUS,31
01/07/2021,STAFF,15
01/07/2021,STRING INSTRUMENT,8
01/07/2021,SUMMONING DEVICE,7
01/07/2021,SURVIVAL & WILDERNESS,11
01/07/2021,TOOL KITS,11
01/07/2021,TOOLS,23
01/07/2021,VEHICLE,3
01/07/2021,WAND,10
01/07/2021,WEAPON OTHER,2
01/07/2021,WIND INSTRUMENT,5
01/07/2022,AMMUNITION,5
01/07/2022,AMULET / NECKLACE,10
01/07/2022,ARMOUR OTHER,12
01/07/2022,BRACERS,2
01/07/2022,BRASS INSTRUMENT,2
01/07/2022,CLOAK,6
01/07/2022,CLOTHING,8
01/07/2022,CONTAINER,6
01/07/2022,GAMING SET,6
01/07/2022,GAUNTLETS / GLOVES,2
01/07/2022,GOGGLES,3
01/07/2022,HEAVY ARMOUR,5
01/07/2022,HELMET,17
01/07/2022,IOUN STONE,7
01/07/2022,LIGHT ARMOUR,7
01/07/2022,LIVESTOCK,4
01/07/2022,MAGIC UTILITY,46
01/07/2022,MARTIAL MELEE WEAPON,42
01/07/2022,MARTIAL RANGED WEAPON,9
01/07/2022,MEDIUM ARMOUR,3
01/07/2022,MOUNT,14
01/07/2022,PERCUSSION INSTRUMENT,1
01/07/2022,POTIONS & ALCHEMY,22
01/07/2022,RING,13
01/07/2022,ROD,7
01/07/2022,SCROLL,21
01/07/2022,SHIELD,9
01/07/2022,SIMPLE MELEE WEAPON,29
01/07/2022,SIMPLE RANGED WEAPON,6
01/07/2022,SPELL FOCUS,22
01/07/2022,STAFF,13
01/07/2022,STRING INSTRUMENT,3
01/07/2022,SUMMONING DEVICE,17
01/07/2022,SURVIVAL & WILDERNESS,8
01/07/2022,TOOL KITS,14
01/07/2022,TOOLS,32
01/07/2022,VEHICLE,2
01/07/2022,WAND,13
01/07/2022,WIND INSTRUMENT,7
01/07/2023,AMMUNITION,5
01/07/2023,AMULET / NECKLACE,2
01/07/2023,ARMOUR OTHER,13
01/07/2023,BELT / GIRDLE,2
01/07/2023,BOOTS,2
01/07/2023,BRACERS,1
01/07/2023,BRASS INSTRUMENT,1
01/07/2023,CLOAK,3
01/07/2023,CLOTHING,4
01/07/2023,CONTAINER,9
01/07/2023,GAMING SET,6
01/07/2023,GAUNTLETS / GLOVES,1
01/07/2023,GOGGLES,4
01/07/2023,HEAVY ARMOUR,16
01/07/2023,HELMET,6
01/07/2023,IOUN STONE,9
01/07/2023,LIGHT ARMOUR,8
01/07/2023,LIVESTOCK,2
01/07/2023,MAGIC UTILITY,32
01/07/2023,MARTIAL MELEE WEAPON,35
01/07/2023,MARTIAL RANGED WEAPON,6
01/07/2023,MEDIUM ARMOUR,5
01/07/2023,MOUNT,14
01/07/2023,PERCUSSION INSTRUMENT,2
01/07/2023,POTIONS & ALCHEMY,20
01/07/2023,RING,3
01/07/2023,ROD,7
01/07/2023,SCROLL,19
01/07/2023,SHIELD,8
01/07/2023,SIMPLE MELEE WEAPON,26
01/07/2023,SIMPLE RANGED WEAPON,6
01/07/2023,SPELL FOCUS,20
01/07/2023,STAFF,18
01/07/2023,STRING INSTRUMENT,7
01/07/2023,SUMMONING DEVICE,10
01/07/2023,SURVIVAL & WILDERNESS,8
01/07/2023,TOOL KITS,11
01/07/2023,TOOLS,22
01/07/2023,VEHICLE,1
01/07/2023,WAND,12
01/07/2023,WIND INSTRUMENT,1
01/08/2019,AMMUNITION,9
01/08/2019,AMULET / NECKLACE,7
01/08/2019,ARMOUR OTHER,6
01/08/2019,BELT / GIRDLE,6
01/08/2019,BOOTS,1
01/08/2019,BRACERS,1
01/08/2019,BRASS INSTRUMENT,1
01/08/2019,CLOAK,9
01/08/2019,CLOTHING,12
01/08/2019,CONTAINER,4
01/08/2019,GAMING SET,1
01/08/2019,GAUNTLETS / GLOVES,5
01/08/2019,GOGGLES,7
01/08/2019,HEAVY ARMOUR,7
01/08/2019,HELMET,15
01/08/2019,IOUN STONE,4
01/08/2019,LIGHT ARMOUR,9
01/08/2019,LIVESTOCK,4
01/08/2019,MAGIC UTILITY,49
01/08/2019,MARTIAL MELEE WEAPON,42
01/08/2019,MARTIAL RANGED WEAPON,10
01/08/2019,MEDIUM ARMOUR,6
01/08/2019,MOUNT,18
01/08/2019,POTIONS & ALCHEMY,20
01/08/2019,RING,12
01/08/2019,ROD,5
01/08/2019,SCROLL,19
01/08/2019,SHIELD,7
01/08/2019,SIMPLE MELEE WEAPON,49
01/08/2019,SIMPLE RANGED WEAPON,6
01/08/2019,SPELL FOCUS,11
01/08/2019,STAFF,14
01/08/2019,STRING INSTRUMENT,7
01/08/2019,SUMMONING DEVICE,12
01/08/2019,SURVIVAL & WILDERNESS,12
01/08/2019,TOOL KITS,20
01/08/2019,TOOLS,20
01/08/2019,WAND,6
01/08/2019,WEAPON OTHER,4
01/08/2020,AMMUNITION,14
01/08/2020,AMULET / NECKLACE,7
01/08/2020,ARMOUR OTHER,13
01/08/2020,BELT / GIRDLE,3
01/08/2020,BOOTS,4
01/08/2020,BRACERS,1
01/08/2020,BRASS INSTRUMENT,3
01/08/2020,CLOAK,9
01/08/2020,CLOTHING,5
01/08/2020,CONTAINER,6
01/08/2020,GAMING SET,6
01/08/2020,GAUNTLETS / GLOVES,7
01/08/2020,GOGGLES,7
01/08/2020,HEAVY ARMOUR,8
01/08/2020,HELMET,14
01/08/2020,IOUN STONE,7
01/08/2020,LIGHT ARMOUR,8
01/08/2020,LIVESTOCK,3
01/08/2020,MAGIC UTILITY,51
01/08/2020,MARTIAL MELEE WEAPON,48
01/08/2020,MARTIAL RANGED WEAPON,14
01/08/2020,MEDIUM ARMOUR,9
01/08/2020,MOUNT,23
01/08/2020,PERCUSSION INSTRUMENT,1
01/08/2020,POTIONS & ALCHEMY,27
01/08/2020,RING,10
01/08/2020,ROD,4
01/08/2020,SCROLL,26
01/08/2020,SHIELD,8
01/08/2020,SIMPLE MELEE WEAPON,32
01/08/2020,SIMPLE RANGED WEAPON,6
01/08/2020,SPELL FOCUS,20
01/08/2020,STAFF,13
01/08/2020,STRING INSTRUMENT,6
01/08/2020,SUMMONING DEVICE,7
01/08/2020,SURVIVAL & WILDERNESS,13
01/08/2020,TOOL KITS,12
01/08/2020,TOOLS,24
01/08/2020,VEHICLE,1
01/08/2020,WAND,9
