DeliveryDate,Subtype,Counts
14/08/2020,AMMUNITION,9
14/08/2021,AMMUNITION,9
14/08/2022,AMMUNITION,11
14/08/2023,AMMUNITION,10
14/09/2019,AMMUNITION,15
14/09/2020,AMMUNITION,13
14/09/2021,AMMUNITION,2
14/09/2022,AMMUNITION,16
14/09/2023,AMMUNITION,11
14/10/2019,AMMUNITION,8
14/10/2020,AMMUNITION,19
14/10/2021,AMMUNITION,2
14/10/2022,AMMUNITION,11
14/10/2023,AMMUNITION,3
14/11/2019,AMMUNITION,7
14/11/2020,AMMUNITION,6
14/11/2021,AMMUNITION,4
14/11/2022,AMMUNITION,9
14/11/2023,AMMUNITION,8
14/12/2019,AMMUNITION,6
14/12/2020,AMMUNITION,17
14/12/2021,AMMUNITION,11
14/12/2022,AMMUNITION,11
14/12/2023,AMMUNITION,5
15/01/2019,AMMUNITION,2
15/01/2020,AMMUNITION,13
15/01/2021,AMMUNITION,9
15/01/2022,AMMUNITION,6
15/01/2023,AMMUNITION,10
15/02/2019,AMMUNITION,6
15/02/2020,AMMUNITION,10
15/02/2021,AMMUNITION,12
15/02/2022,AMMUNITION,17
15/02/2023,AMMUNITION,7
15/03/2019,AMMUNITION,7
15/03/2020,AMMUNITION,6
15/03/2021,AMMUNITION,11
15/03/2022,AMMUNITION,13
15/03/2023,AMMUNITION,17
15/04/2019,AMMUNITION,6
15/04/2020,AMMUNITION,11
15/04/2021,AMMUNITION,8
15/04/2022,AMMUNITION,9
15/04/2023,AMMUNITION,10
15/05/2019,AMMUNITION,3
15/05/2020,AMMUNITION,9
15/05/2021,AMMUNITION,8
15/05/2022,AMMUNITION,10
15/05/2023,AMMUNITION,8
15/06/2019,AMMUNITION,7
15/06/2020,AMMUNITION,10
15/06/2021,AMMUNITION,4
15/06/2022,AMMUNITION,9
15/06/2023,AMMUNITION,14
15/07/2019,AMMUNITION,6
15/07/2020,AMMUNITION,16
15/07/2021,AMMUNITION,5
15/07/2022,AMMUNITION,15
15/07/2023,AMMUNITION,13
15/08/2019,AMMUNITION,10
15/08/2020,AMMUNITION,21
15/08/2021,AMMUNITION,4
15/08/2022,AMMUNITION,16
15/08/2023,AMMUNITION,6
15/09/2019,AMMUNITION,12
15/09/2020,AMMUNITION,15
15/09/2021,AMMUNITION,5
15/09/2022,AMMUNITION,7
15/09/2023,AMMUNITION,4
15/10/2019,AMMUNITION,10
15/10/2020,AMMUNITION,7
15/10/2021,AMMUNITION,3
15/10/2022,AMMUNITION,19
15/10/2023,AMMUNITION,6
15/11/2019,AMMUNITION,2
15/11/2020,AMMUNITION,5
15/11/2021,AMMUNITION,13
15/11/2022,AMMUNITION,10
15/11/2023,AMMUNITION,14
15/12/2019,AMMUNITION,9
15/12/2020,AMMUNITION,12
15/12/2021,AMMUNITION,6
15/12/2022,AMMUNITION,17
15/12/2023,AMMUNITION,4
16/01/2019,AMMUNITION,7
16/01/2020,AMMUNITION,6
16/01/2021,AMMUNITION,14
16/01/2022,AMMUNITION,21
16/01/2023,AMMUNITION,10
16/02/2019,AMMUNITION,8
16/02/2020,AMMUNITION,14
16/02/2021,AMMUNITION,10
16/02/2022,AMMUNITION,9
16/02/2023,AMMUNITION,5
16/03/2019,AMMUNITION,5
16/03/2020,AMMUNITION,6
16/03/2021,AMMUNITION,7
16/03/2022,AMMUNITION,6
16/03/2023,AMMUNITION,13
16/04/2019,AMMUNITION,9
16/04/2020,AMMUNITION,12
16/04/2021,AMMUNITION,4
16/04/2022,AMMUNITION,10
16/04/2023,AMMUNITION,4
16/05/2019,AMMUNITION,1
16/05/2020,AMMUNITION,10
16/05/2021,AMMUNITION,15
16/05/2022,AMMUNITION,8
16/05/2023,AMMUNITION,4
16/06/2019,AMMUNITION,8
16/06/2020,AMMUNITION,10
16/06/2021,AMMUNITION,4
16/06/2022,AMMUNITION,6
16/06/2023,AMMUNITION,16
16/07/2019,AMMUNITION,5
16/07/2020,AMMUNITION,7
16/07/2021,AMMUNITION,7
16/07/2022,AMMUNITION,7
16/07/2023,AMMUNITION,6
16/08/2019,AMMUNITION,6
16/08/2020,AMMUNITION,14
16/08/2021,AMMUNITION,5
16/08/2022,AMMUNITION,5
16/08/2023,AMMUNITION,9
16/09/2019,AMMUNITION,10
16/09/2020,AMMUNITION,6
16/09/2021,AMMUNITION,4
16/09/2022,AMMUNITION,11
16/09/2023,AMMUNITION,9
16/10/2019,AMMUNITION,7
16/10/2020,AMMUNITION,12
16/10/2021,AMMUNITION,3
16/10/2022,AMMUNITION,12
16/10/2023,AMMUNITION,13
16/11/2019,AMMUNITION,14
16/11/2020,AMMUNITION,15
16/11/2021,AMMUNITION,14
16/11/2022,AMMUNITION,11
16/11/2023,AMMUNITION,5
16/12/2019,AMMUNITION,9
16/12/2020,AMMUNITION,13
16/12/2021,AMMUNITION,10
16/12/2022,AMMUNITION,7
16/12/2023,AMMUNITION,4
17/01/2019,AMMUNITION,6
17/01/2020,AMMUNITION,7
17/01/2021,AMMUNITION,14
17/01/2022,AMMUNITION,9
17/01/2023,AMMUNITION,13
17/02/2019,AMMUNITION,5
17/02/2020,AMMUNITION,9
17/02/2021,AMMUNITION,8
17/02/2022,AMMUNITION,11
17/02/2023,AMMUNITION,6
17/03/2019,AMMUNITION,8
17/03/2020,AMMUNITION,8
17/03/2021,AMMUNITION,8
17/03/2022,AMMUNITION,11
17/03/2023,AMMUNITION,12
17/04/2019,AMMUNITION,6
17/04/2020,AMMUNITION,12
17/04/2021,AMMUNITION,15
17/04/2022,AMMUNITION,10
17/04/2023,AMMUNITION,11
17/05/2019,AMMUNITION,8
17/05/2020,AMMUNITION,11
17/05/2021,AMMUNITION,7
17/05/2022,AMMUNITION,9
17/05/2023,AMMUNITION,9
17/06/2019,AMMUNITION,5
17/06/2020,AMMUNITION,13
17/06/2021,AMMUNITION,3
17/06/2022,AMMUNITION,12
17/06/2023,AMMUNITION,16
17/07/2019,AMMUNITION,7
17/07/2020,AMMUNITION,19
17/07/2022,AMMUNITION,15
17/07/2023,AMMUNITION,5
17/08/2019,AMMUNITION,7
17/08/2020,AMMUNITION,7
17/08/2021,AMMUNITION,3
17/08/2022,AMMUNITION,11
17/08/2023,AMMUNITION,6
17/09/2019,AMMUNITION,10
17/09/2020,AMMUNITION,11
17/09/2021,AMMUNITION,5
17/09/2022,AMMUNITION,11
17/09/2023,AMMUNITION,3
17/10/2019,AMMUNITION,9
17/10/2020,AMMUNITION,7
17/10/2021,AMMUNITION,1
17/10/2022,AMMUNITION,12
17/10/2023,AMMUNITION,13
17/11/2019,AMMUNITION,6
17/11/2020,AMMUNITION,11
17/11/2021,AMMUNITION,12
17/11/2022,AMMUNITION,11
17/11/2023,AMMUNITION,6
17/12/2019,AMMUNITION,7
17/12/2020,AMMUNITION,16
17/12/2021,AMMUNITION,13
17/12/2022,AMMUNITION,11
17/12/2023,AMMUNITION,6
18/01/2019,AMMUNITION,11
18/01/2020,AMMUNITION,6
18/01/2021,AMMUNITION,19
18/01/2022,AMMUNITION,13
18/01/2023,AMMUNITION,8
18/02/2019,AMMUNITION,2
18/02/2020,AMMUNITION,7
18/02/2021,AMMUNITION,14
18/02/2022,AMMUNITION,9
18/02/2023,AMMUNITION,5
18/03/2019,AMMUNITION,4
18/03/2020,AMMUNITION,7
18/03/2021,AMMUNITION,19
18/03/2022,AMMUNITION,11
18/03/2023,AMMUNITION,4
18/04/2019,AMMUNITION,7
18/04/2020,AMMUNITION,6
18/04/2021,AMMUNITION,5
18/04/2022,AMMUNITION,13
18/04/2023,AMMUNITION,6
18/05/2019,AMMUNITION,8
18/05/2020,AMMUNITION,9
18/05/2021,AMMUNITION,6
18/05/2022,AMMUNITION,11
18/05/2023,AMMUNITION,5
18/06/2019,AMMUNITION,4
18/06/2020,AMMUNITION,14
18/06/2021,AMMUNITION,6
18/06/2022,AMMUNITION,7
18/06/2023,AMMUNITION,8
18/07/2019,AMMUNITION,9
18/07/2020,AMMUNITION,11
18/07/2021,AMMUNITION,3
18/07/2022,AMMUNITION,7
18/07/2023,AMMUNITION,13
18/08/2019,AMMUNITION,7
18/08/2020,AMMUNITION,1
18/08/2022,AMMUNITION,5
18/08/2023,AMMUNITION,10
18/09/2019,AMMUNITION,9
18/09/2020,AMMUNITION,21
18/09/2021,AMMUNITION,7
18/09/2022,AMMUNITION,9
18/09/2023,AMMUNITION,9
18/10/2019,AMMUNITION,12
18/10/2020,AMMUNITION,9
18/10/2021,AMMUNITION,2
18/10/2022,AMMUNITION,9
18/10/2023,AMMUNITION,4
18/11/2019,AMMUNITION,9
18/11/2020,AMMUNITION,10
18/11/2021,AMMUNITION,13
18/11/2022,AMMUNITION,16
18/11/2023,AMMUNITION,6
18/12/2019,AMMUNITION,12
18/12/2020,AMMUNITION,16
18/12/2021,AMMUNITION,9
18/12/2022,AMMUNITION,11
18/12/2023,AMMUNITION,9
19/01/2019,AMMUNITION,5
19/01/2020,AMMUNITION,6
19/01/2021,AMMUNITION,16
19/01/2022,AMMUNITION,9
19/01/2023,AMMUNITION,7
19/02/2019,AMMUNITION,7
19/02/2020,AMMUNITION,7
19/02/2021,AMMUNITION,15
19/02/2022,AMMUNITION,13
19/02/2023,AMMUNITION,14
19/03/2019,AMMUNITION,7
19/03/2020,AMMUNITION,5
19/03/2021,AMMUNITION,10
19/03/2022,AMMUNITION,16
19/03/2023,AMMUNITION,9
19/04/2019,AMMUNITION,7
19/04/2020,AMMUNITION,15
19/04/2021,AMMUNITION,12
19/04/2022,AMMUNITION,11
19/04/2023,AMMUNITION,5
19/05/2019,AMMUNITION,5
19/05/2020,AMMUNITION,15
19/05/2021,AMMUNITION,19
19/05/2022,AMMUNITION,12
19/05/2023,AMMUNITION,8
19/06/2019,AMMUNITION,2
19/06/2020,AMMUNITION,13
19/06/2021,AMMUNITION,1
19/06/2022,AMMUNITION,5
19/06/2023,AMMUNITION,6
19/07/2019,AMMUNITION,11
19/07/2020,AMMUNITION,9
19/07/2021,AMMUNITION,2
19/07/2022,AMMUNITION,18
19/07/2023,AMMUNITION,14
19/08/2019,AMMUNITION,7
19/08/2020,AMMUNITION,12
19/08/2021,AMMUNITION,7
19/08/2022,AMMUNITION,11
19/08/2023,AMMUNITION,12
19/09/2019,AMMUNITION,6
19/09/2020,AMMUNITION,8
19/09/2021,AMMUNITION,8
19/09/2022,AMMUNITION,17
19/09/2023,AMMUNITION,13
19/10/2019,AMMUNITION,10
19/10/2020,AMMUNITION,9
19/10/2021,AMMUNITION,3
19/10/2022,AMMUNITION,14
19/10/2023,AMMUNITION,2
19/11/2019,AMMUNITION,10
19/11/2020,AMMUNITION,14
19/11/2021,AMMUNITION,19
19/11/2022,AMMUNITION,7
19/11/2023,AMMUNITION,7
19/12/2019,AMMUNITION,10
19/12/2020,AMMUNITION,12
19/12/2021,AMMUNITION,4
19/12/2022,AMMUNITION,14
19/12/2023,AMMUNITION,6
20/01/2019,AMMUNITION,6
20/01/2020,AMMUNITION,13
20/01/2021,AMMUNITION,15
20/01/2022,AMMUNITION,14
20/01/2023,AMMUNITION,6
20/02/2019,AMMUNITION,9
20/02/2020,AMMUNITION,15
20/02/2021,AMMUNITION,9
20/02/2022,AMMUNITION,15
20/02/2023,AMMUNITION,9
20/03/2019,AMMUNITION,10
20/03/2020,AMMUNITION,11
20/03/2021,AMMUNITION,8
20/03/2022,AMMUNITION,13
20/03/2023,AMMUNITION,6
20/04/2019,AMMUNITION,2
20/04/2020,AMMUNITION,11
20/04/2021,AMMUNITION,6
20/04/2022,AMMUNITION,8
20/04/2023,AMMUNITION,5
20/05/2019,AMMUNITION,5
20/05/2020,AMMUNITION,11
20/05/2021,AMMUNITION,15
20/05/2022,AMMUNITION,10
20/05/2023,AMMUNITION,4
20/06/2019,AMMUNITION,8
20/06/2020,AMMUNITION,7
20/06/2022,AMMUNITION,10
20/06/2023,AMMUNITION,6
20/07/2019,AMMUNITION,8
20/07/2020,AMMUNITION,9
20/07/2021,AMMUNITION,4
20/07/2022,AMMUNITION,11
20/07/2023,AMMUNITION,7
20/08/2019,AMMUNITION,4
20/08/2020,AMMUNITION,10
20/08/2021,AMMUNITION,5
20/08/2022,AMMUNITION,11
20/08/2023,AMMUNITION,8
20/09/2019,AMMUNITION,12
20/09/2020,AMMUNITION,13
20/09/2022,AMMUNITION,8
20/09/2023,AMMUNITION,13
20/10/2019,AMMUNITION,8
20/10/2020,AMMUNITION,13
20/10/2021,AMMUNITION,6
20/10/2022,AMMUNITION,6
20/10/2023,AMMUNITION,5
20/11/2019,AMMUNITION,8
20/11/2020,AMMUNITION,15
20/11/2021,AMMUNITION,7
20/11/2022,AMMUNITION,20
20/11/2023,AMMUNITION,3
20/12/2019,AMMUNITION,11
20/12/2020,AMMUNITION,9
20/12/2021,AMMUNITION,13
20/12/2022,AMMUNITION,15
20/12/2023,AMMUNITION,6
21/01/2019,AMMUNITION,11
21/01/2020,AMMUNITION,6
21/01/2021,AMMUNITION,11
21/01/2022,AMMUNITION,6
21/01/2023,AMMUNITION,8
21/02/2019,AMMUNITION,6
21/02/2020,AMMUNITION,10
21/02/2021,AMMUNITION,11
21/02/2022,AMMUNITION,19
21/02/2023,AMMUNITION,12
21/03/2019,AMMUNITION,4
21/03/2020,AMMUNITION,11
21/03/2021,AMMUNITION,6
21/03/2022,AMMUNITION,14
21/03/2023,AMMUNITION,10
21/04/2019,AMMUNITION,5
21/04/2020,AMMUNITION,14
21/04/2021,AMMUNITION,17
21/04/2022,AMMUNITION,14
21/04/2023,AMMUNITION,7
21/05/2019,AMMUNITION,7
21/05/2020,AMMUNITION,9
21/05/2021,AMMUNITION,12
21/05/2022,AMMUNITION,17
21/05/2023,AMMUNITION,11
21/06/2019,AMMUNITION,5
21/06/2020,AMMUNITION,11
21/06/2021,AMMUNITION,2
21/06/2022,AMMUNITION,14
21/06/2023,AMMUNITION,3
21/07/2019,AMMUNITION,2
21/07/2020,AMMUNITION,3
21/07/2021,AMMUNITION,5
21/07/2022,AMMUNITION,12
21/07/2023,AMMUNITION,12
21/08/2019,AMMUNITION,6
21/08/2020,AMMUNITION,11
21/08/2021,AMMUNITION,3
21/08/2022,AMMUNITION,5
21/08/2023,AMMUNITION,4
21/09/2019,AMMUNITION,4
21/09/2020,AMMUNITION,11
21/09/2021,AMMUNITION,1
21/09/2022,AMMUNITION,7
21/09/2023,AMMUNITION,7
21/10/2019,AMMUNITION,11
21/10/2020,AMMUNITION,7
21/10/2021,AMMUNITION,7
21/10/2022,AMMUNITION,11
21/10/2023,AMMUNITION,9
21/11/2019,AMMUNITION,12
21/11/2020,AMMUNITION,10
21/11/2021,AMMUNITION,8
21/11/2022,AMMUNITION,6
21/11/2023,AMMUNITION,6
21/12/2019,AMMUNITION,9
21/12/2020,AMMUNITION,19
21/12/2021,AMMUNITION,7
21/12/2022,AMMUNITION,12
21/12/2023,AMMUNITION,4
22/01/2019,AMMUNITION,4
22/01/2020,AMMUNITION,15
22/01/2021,AMMUNITION,18
22/01/2022,AMMUNITION,4
22/01/2023,AMMUNITION,17
22/02/2019,AMMUNITION,10
22/02/2020,AMMUNITION,3
22/02/2021,AMMUNITION,10
22/02/2022,AMMUNITION,8
22/02/2023,AMMUNITION,6
22/03/2019,AMMUNITION,5
22/03/2020,AMMUNITION,9
22/03/2021,AMMUNITION,7
22/03/2022,AMMUNITION,8
22/03/2023,AMMUNITION,10
22/04/2019,AMMUNITION,8
22/04/2020,AMMUNITION,14
22/04/2021,AMMUNITION,9
22/04/2022,AMMUNITION,13
22/04/2023,AMMUNITION,9
22/05/2019,AMMUNITION,8
22/05/2020,AMMUNITION,10
22/05/2021,AMMUNITION,9
22/05/2022,AMMUNITION,9
22/05/2023,AMMUNITION,12
22/06/2019,AMMUNITION,9
22/06/2020,AMMUNITION,12
22/06/2022,AMMUNITION,15
22/06/2023,AMMUNITION,8
22/07/2019,AMMUNITION,13
22/07/2020,AMMUNITION,15
22/07/2021,AMMUNITION,2
22/07/2022,AMMUNITION,5
22/07/2023,AMMUNITION,11
22/08/2019,AMMUNITION,11
22/08/2020,AMMUNITION,15
22/08/2021,AMMUNITION,4
22/08/2022,AMMUNITION,7
22/08/2023,AMMUNITION,12
22/09/2019,AMMUNITION,9
22/09/2020,AMMUNITION,14
22/09/2021,AMMUNITION,4
22/09/2022,AMMUNITION,8
22/09/2023,AMMUNITION,9
22/10/2019,AMMUNITION,11
22/10/2020,AMMUNITION,9
22/10/2021,AMMUNITION,1
22/10/2022,AMMUNITION,14
22/10/2023,AMMUNITION,6
22/11/2019,AMMUNITION,9
22/11/2020,AMMUNITION,15
22/11/2021,AMMUNITION,9
22/11/2022,AMMUNITION,7
22/11/2023,AMMUNITION,5
22/12/2019,AMMUNITION,3
22/12/2020,AMMUNITION,8
22/12/2021,AMMUNITION,14
22/12/2022,AMMUNITION,10
22/12/2023,AMMUNITION,5
23/01/2019,AMMUNITION,10
23/01/2020,AMMUNITION,9
23/01/2021,AMMUNITION,12
23/01/2022,AMMUNITION,10
23/01/2023,AMMUNITION,8
23/02/2019,AMMUNITION,7
23/02/2020,AMMUNITION,14
23/02/2021,AMMUNITION,11
23/02/2022,AMMUNITION,10
23/02/2023,AMMUNITION,10
23/03/2019,AMMUNITION,2
23/03/2020,AMMUNITION,8
23/03/2021,AMMUNITION,13
23/03/2022,AMMUNITION,16
23/03/2023,AMMUNITION,11
23/04/2019,AMMUNITION,4
23/04/2020,AMMUNITION,8
23/04/2021,AMMUNITION,11
23/04/2022,AMMUNITION,16
23/04/2023,AMMUNITION,13
23/05/2019,AMMUNITION,2
23/05/2020,AMMUNITION,10
23/05/2021,AMMUNITION,8
23/05/2022,AMMUNITION,13
23/05/2023,AMMUNITION,14
23/06/2019,AMMUNITION,8
23/06/2020,AMMUNITION,13
23/06/2021,AMMUNITION,2
23/06/2022,AMMUNITION,9
23/06/2023,AMMUNITION,7
23/07/2019,AMMUNITION,9
23/07/2020,AMMUNITION,8
23/07/2021,AMMUNITION,3
23/07/2022,AMMUNITION,16
23/07/2023,AMMUNITION,6
23/08/2019,AMMUNITION,5
23/08/2020,AMMUNITION,11
23/08/2021,AMMUNITION,4
23/08/2022,AMMUNITION,22
23/08/2023,AMMUNITION,2
23/09/2019,AMMUNITION,7
23/09/2020,AMMUNITION,15
23/09/2021,AMMUNITION,4
23/09/2022,AMMUNITION,11
23/09/2023,AMMUNITION,8
23/10/2019,AMMUNITION,10
23/10/2020,AMMUNITION,23
23/10/2021,AMMUNITION,2
23/10/2022,AMMUNITION,15
23/10/2023,AMMUNITION,11
23/11/2019,AMMUNITION,9
23/11/2020,AMMUNITION,20
23/11/2021,AMMUNITION,16
23/11/2022,AMMUNITION,9
23/11/2023,AMMUNITION,6
23/12/2019,AMMUNITION,5
23/12/2020,AMMUNITION,8
23/12/2021,AMMUNITION,13
23/12/2022,AMMUNITION,15
23/12/2023,AMMUNITION,4
24/01/2019,AMMUNITION,5
24/01/2020,AMMUNITION,7
24/01/2021,AMMUNITION,16
24/01/2022,AMMUNITION,9
24/01/2023,AMMUNITION,6
24/02/2019,AMMUNITION,5
24/02/2020,AMMUNITION,7
24/02/2021,AMMUNITION,18
24/02/2022,AMMUNITION,25
24/02/2023,AMMUNITION,17
24/03/2019,AMMUNITION,6
24/03/2020,AMMUNITION,7
24/03/2021,AMMUNITION,7
24/03/2022,AMMUNITION,8
24/03/2023,AMMUNITION,14
24/04/2019,AMMUNITION,5
24/04/2020,AMMUNITION,9
24/04/2021,AMMUNITION,5
24/04/2022,AMMUNITION,7
24/04/2023,AMMUNITION,13
24/05/2019,AMMUNITION,4
24/05/2020,AMMUNITION,10
24/05/2021,AMMUNITION,9
24/05/2022,AMMUNITION,10
24/05/2023,AMMUNITION,6
24/06/2019,AMMUNITION,9
24/06/2020,AMMUNITION,10
24/06/2021,AMMUNITION,8
24/06/2022,AMMUNITION,13
24/06/2023,AMMUNITION,6
24/07/2019,AMMUNITION,11
24/07/2020,AMMUNITION,12
24/07/2021,AMMUNITION,3
24/07/2022,AMMUNITION,10
24/07/2023,AMMUNITION,7
24/08/2019,AMMUNITION,7
24/08/2020,AMMUNITION,10
24/08/2021,AMMUNITION,2
24/08/2022,AMMUNITION,9
24/08/2023,AMMUNITION,11
24/09/2019,AMMUNITION,9
24/09/2020,AMMUNITION,12
24/09/2021,AMMUNITION,2
24/09/2022,AMMUNITION,14
24/09/2023,AMMUNITION,7
24/10/2019,AMMUNITION,9
24/10/2020,AMMUNITION,11
24/10/2021,AMMUNITION,2
24/10/2022,AMMUNITION,11
24/10/2023,AMMUNITION,18
24/11/2019,AMMUNITION,4
24/11/2020,AMMUNITION,11
24/11/2021,AMMUNITION,12
24/11/2022,AMMUNITION,8
24/11/2023,AMMUNITION,4
24/12/2019,AMMUNITION,6
24/12/2020,AMMUNITION,11
24/12/2021,AMMUNITION,9
24/12/2022,AMMUNITION,12
24/12/2023,AMMUNITION,4
25/01/2019,AMMUNITION,8
25/01/2020,AMMUNITION,6
25/01/2021,AMMUNITION,11
25/01/2022,AMMUNITION,10
25/01/2023,AMMUNITION,20
25/02/2019,AMMUNITION,5
25/02/2020,AMMUNITION,10
25/02/2021,AMMUNITION,9
25/02/2022,AMMUNITION,7
25/02/2023,AMMUNITION,9
25/03/2019,AMMUNITION,5
25/03/2020,AMMUNITION,14
25/03/2021,AMMUNITION,3
25/03/2022,AMMUNITION,8
25/03/2023,AMMUNITION,9
25/04/2019,AMMUNITION,9
25/04/2020,AMMUNITION,8
25/04/2021,AMMUNITION,4
25/04/2022,AMMUNITION,5
25/04/2023,AMMUNITION,11
25/05/2019,AMMUNITION,6
25/05/2020,AMMUNITION,14
25/05/2021,AMMUNITION,13
25/05/2022,AMMUNITION,8
25/05/2023,AMMUNITION,10
25/06/2019,AMMUNITION,4
25/06/2020,AMMUNITION,14
25/06/2021,AMMUNITION,1
25/06/2022,AMMUNITION,2
25/06/2023,AMMUNITION,5
25/07/2019,AMMUNITION,7
25/07/2020,AMMUNITION,15
25/07/2021,AMMUNITION,1
25/07/2022,AMMUNITION,13
25/07/2023,AMMUNITION,6
25/08/2019,AMMUNITION,8
25/08/2020,AMMUNITION,13
25/08/2021,AMMUNITION,4
25/08/2022,AMMUNITION,16
25/08/2023,AMMUNITION,4
25/09/2019,AMMUNITION,7
25/09/2020,AMMUNITION,9
25/09/2021,AMMUNITION,3
25/09/2022,AMMUNITION,12
25/09/2023,AMMUNITION,8
25/10/2019,AMMUNITION,12
25/10/2020,AMMUNITION,5
25/10/2021,AMMUNITION,3
25/10/2022,AMMUNITION,8
25/10/2023,AMMUNITION,4
25/11/2019,AMMUNITION,12
25/11/2020,AMMUNITION,13
25/11/2021,AMMUNITION,12
25/11/2022,AMMUNITION,4
25/11/2023,AMMUNITION,6
25/12/2019,AMMUNITION,11
25/12/2020,AMMUNITION,10
25/12/2021,AMMUNITION,11
25/12/2022,AMMUNITION,11
25/12/2023,AMMUNITION,4
26/01/2019,AMMUNITION,8
26/01/2020,AMMUNITION,8
26/01/2021,AMMUNITION,18
26/01/2022,AMMUNITION,9
26/01/2023,AMMUNITION,6
26/02/2019,AMMUNITION,6
26/02/2020,AMMUNITION,10
26/02/2021,AMMUNITION,18
26/02/2022,AMMUNITION,9
26/02/2023,AMMUNITION,17
26/03/2019,AMMUNITION,8
26/03/2020,AMMUNITION,7
26/03/2021,AMMUNITION,7
26/03/2022,AMMUNITION,15
26/03/2023,AMMUNITION,7
26/04/2019,AMMUNITION,3
26/04/2020,AMMUNITION,6
26/04/2021,AMMUNITION,19
26/04/2022,AMMUNITION,7
26/04/2023,AMMUNITION,3
26/05/2019,AMMUNITION,7
26/05/2020,AMMUNITION,14
26/05/2021,AMMUNITION,15
26/05/2022,AMMUNITION,11
26/05/2023,AMMUNITION,6
26/06/2019,AMMUNITION,7
26/06/2020,AMMUNITION,17
26/06/2021,AMMUNITION,5
26/06/2022,AMMUNITION,8
26/06/2023,AMMUNITION,11
26/07/2019,AMMUNITION,8
26/07/2020,AMMUNITION,13
26/07/2021,AMMUNITION,3
26/07/2022,AMMUNITION,8
26/07/2023,AMMUNITION,9
26/08/2019,AMMUNITION,8
26/08/2020,AMMUNITION,10
26/08/2021,AMMUNITION,2
26/08/2022,AMMUNITION,18
26/08/2023,AMMUNITION,9
26/09/2019,AMMUNITION,7
26/09/2020,AMMUNITION,16
26/09/2021,AMMUNITION,4
26/09/2022,AMMUNITION,9
26/09/2023,AMMUNITION,7
26/10/2019,AMMUNITION,10
26/10/2020,AMMUNITION,7
26/10/2021,AMMUNITION,2
26/10/2022,AMMUNITION,10
26/10/2023,AMMUNITION,7
26/11/2019,AMMUNITION,7
26/11/2020,AMMUNITION,10
26/11/2021,AMMUNITION,10
26/11/2022,AMMUNITION,13
26/11/2023,AMMUNITION,6
26/12/2019,AMMUNITION,11
26/12/2020,AMMUNITION,10
26/12/2021,AMMUNITION,13
26/12/2022,AMMUNITION,9
26/12/2023,AMMUNITION,1
27/01/2019,AMMUNITION,3
27/01/2020,AMMUNITION,3
27/01/2021,AMMUNITION,11
27/01/2022,AMMUNITION,15
27/01/2023,AMMUNITION,9
27/02/2019,AMMUNITION,6
27/02/2020,AMMUNITION,15
27/02/2021,AMMUNITION,12
27/02/2022,AMMUNITION,15
27/02/2023,AMMUNITION,11
27/03/2019,AMMUNITION,10
27/03/2020,AMMUNITION,10
27/03/2021,AMMUNITION,18
27/03/2022,AMMUNITION,12
27/03/2023,AMMUNITION,11
27/04/2019,AMMUNITION,3
27/04/2020,AMMUNITION,11
27/04/2021,AMMUNITION,13
27/04/2022,AMMUNITION,9
27/04/2023,AMMUNITION,10
27/05/2019,AMMUNITION,5
27/05/2020,AMMUNITION,17
27/05/2021,AMMUNITION,18
27/05/2022,AMMUNITION,23
27/05/2023,AMMUNITION,12
27/06/2019,AMMUNITION,8
27/06/2020,AMMUNITION,14
27/06/2021,AMMUNITION,9
27/06/2022,AMMUNITION,18
27/06/2023,AMMUNITION,10
27/07/2019,AMMUNITION,12
27/07/2020,AMMUNITION,18
27/07/2021,AMMUNITION,3
27/07/2022,AMMUNITION,10
27/07/2023,AMMUNITION,8
27/08/2019,AMMUNITION,8
27/08/2020,AMMUNITION,13
27/08/2021,AMMUNITION,1
27/08/2022,AMMUNITION,11
27/08/2023,AMMUNITION,19
27/09/2019,AMMUNITION,14
27/09/2020,AMMUNITION,7
27/09/2021,AMMUNITION,3
27/09/2022,AMMUNITION,24
27/09/2023,AMMUNITION,13
27/10/2019,AMMUNITION,7
27/10/2020,AMMUNITION,13
27/10/2021,AMMUNITION,2
27/10/2022,AMMUNITION,12
27/10/2023,AMMUNITION,6
27/11/2019,AMMUNITION,11
27/11/2020,AMMUNITION,20
27/11/2021,AMMUNITION,13
27/11/2022,AMMUNITION,9
27/11/2023,AMMUNITION,7
27/12/2019,AMMUNITION,12
27/12/2020,AMMUNITION,20
27/12/2021,AMMUNITION,12
27/12/2022,AMMUNITION,13
27/12/2023,AMMUNITION,6
28/01/2019,AMMUNITION,7
28/01/2020,AMMUNITION,13
28/01/2021,AMMUNITION,9
28/01/2022,AMMUNITION,26
28/01/2023,AMMUNITION,4
28/02/2019,AMMUNITION,7
28/02/2020,AMMUNITION,8
28/02/2021,AMMUNITION,12
28/02/2022,AMMUNITION,13
28/02/2023,AMMUNITION,8
28/03/2019,AMMUNITION,10
28/03/2020,AMMUNITION,11
28/03/2021,AMMUNITION,17
28/03/2022,AMMUNITION,12
28/03/2023,AMMUNITION,13
28/04/2019,AMMUNITION,1
28/04/2020,AMMUNITION,8
28/04/2021,AMMUNITION,21
28/04/2022,AMMUNITION,14
28/04/2023,AMMUNITION,9
28/05/2019,AMMUNITION,11
28/05/2020,AMMUNITION,11
28/05/2021,AMMUNITION,5
