Nation,OrderDate,AverageDeliveryTime
Aglarond,06/05/2021,8.333333333
Aglarond,07/05/2021,5.5
Aglarond,08/05/2021,8
Aglarond,09/05/2021,4.75
Aglarond,10/05/2021,3
Aglarond,11/05/2021,11.2
Aglarond,12/05/2021,13
Aglarond,13/05/2021,6
Aglarond,14/05/2021,6.666666667
Aglarond,15/05/2021,10
Aglarond,16/05/2021,7.666666667
Aglarond,17/05/2021,7.5
Aglarond,18/05/2021,5.5
Aglarond,19/05/2021,8.4
Aglarond,20/05/2021,8
Aglarond,21/05/2021,4.5
Aglarond,22/05/2021,10.6
Aglarond,23/05/2021,7.8
Aglarond,24/05/2021,3.6
Aglarond,25/05/2021,13.5
Aglarond,26/05/2021,6.333333333
Aglarond,27/05/2021,5.5
Aglarond,28/05/2021,3.8
Aglarond,29/05/2021,8.6
Aglarond,30/05/2021,5.5
Aglarond,31/05/2021,5.666666667
Aglarond,01/06/2021,38.8
Aglarond,02/06/2021,132.5
Aglarond,03/06/2021,67
Aglarond,04/06/2021,85
Aglarond,05/06/2021,104.5
Aglarond,06/06/2021,58.5
Aglarond,07/06/2021,11
Aglarond,08/06/2021,101
Aglarond,09/06/2021,119.25
Aglarond,10/06/2021,93
Aglarond,11/06/2021,78.25
Aglarond,13/06/2021,35.2
Aglarond,14/06/2021,146
Aglarond,15/06/2021,143
Aglarond,16/06/2021,71.5
Aglarond,17/06/2021,142
Aglarond,18/06/2021,50.66666667
Aglarond,20/06/2021,31.6
Aglarond,21/06/2021,0
Aglarond,22/06/2021,136
Aglarond,23/06/2021,5
Aglarond,24/06/2021,49
Aglarond,25/06/2021,70.5
Aglarond,26/06/2021,0
Aglarond,27/06/2021,68.5
Aglarond,28/06/2021,48
Aglarond,29/06/2021,62.28571429
Aglarond,30/06/2021,5.5
Aglarond,01/07/2021,67.5
Aglarond,02/07/2021,52.2
Aglarond,03/07/2021,74.42857143
Aglarond,04/07/2021,3.333333333
Aglarond,05/07/2021,125
Aglarond,06/07/2021,7.5
Aglarond,08/07/2021,72.71428571
Aglarond,09/07/2021,47
Aglarond,10/07/2021,52.2
Aglarond,11/07/2021,116.5
Aglarond,12/07/2021,60.5
Aglarond,13/07/2021,50.6
Aglarond,14/07/2021,87.75
Aglarond,15/07/2021,7.333333333
Aglarond,16/07/2021,8
Aglarond,17/07/2021,40.33333333
Aglarond,18/07/2021,84.25
Aglarond,19/07/2021,52.4
Aglarond,20/07/2021,65.4
Aglarond,21/07/2021,14
Aglarond,22/07/2021,38.66666667
Aglarond,23/07/2021,84.5
Aglarond,24/07/2021,5
Aglarond,25/07/2021,56.5
Aglarond,26/07/2021,5.5
Aglarond,27/07/2021,14
Aglarond,28/07/2021,99
Aglarond,29/07/2021,62.6
Aglarond,30/07/2021,11
Aglarond,31/07/2021,29.75
Aglarond,01/08/2021,49.5
Aglarond,02/08/2021,62.2
Aglarond,03/08/2021,51
Aglarond,04/08/2021,6.666666667
Aglarond,05/08/2021,35.83333333
Aglarond,06/08/2021,27
Aglarond,07/08/2021,14
Aglarond,08/08/2021,6.75
Aglarond,09/08/2021,49
Aglarond,10/08/2021,46.33333333
Aglarond,11/08/2021,25.8
Aglarond,12/08/2021,42.57142857
Aglarond,13/08/2021,46.25
Aglarond,14/08/2021,44.75
Aglarond,15/08/2021,4.4
Aglarond,16/08/2021,40
Aglarond,17/08/2021,33.66666667
Aglarond,18/08/2021,66.2
Aglarond,19/08/2021,20.2
Aglarond,20/08/2021,76.5
Aglarond,22/08/2021,27.33333333
Aglarond,23/08/2021,60.75
Aglarond,24/08/2021,50.5
Aglarond,25/08/2021,71.33333333
Aglarond,26/08/2021,39.66666667
Aglarond,27/08/2021,34.8
Aglarond,28/08/2021,73
Aglarond,29/08/2021,22.5
Aglarond,30/08/2021,47.33333333
Aglarond,31/08/2021,0
Aglarond,01/09/2021,50.75
Aglarond,02/09/2021,38
Aglarond,03/09/2021,18
Aglarond,04/09/2021,19.6
Aglarond,05/09/2021,32.2
Aglarond,06/09/2021,36
Aglarond,07/09/2021,24.5
Aglarond,08/09/2021,63
Aglarond,09/09/2021,26.4
Aglarond,10/09/2021,50.5
Aglarond,11/09/2021,32.76923077
Aglarond,12/09/2021,18
Aglarond,13/09/2021,29.16666667
Aglarond,14/09/2021,21
Aglarond,15/09/2021,43.75
Aglarond,16/09/2021,29.5
Aglarond,17/09/2021,22.2
Aglarond,18/09/2021,6.4
Aglarond,19/09/2021,18.75
Aglarond,20/09/2021,3.5
Aglarond,21/09/2021,7.666666667
Aglarond,22/09/2021,18.75
Aglarond,23/09/2021,20.33333333
Aglarond,24/09/2021,22
Aglarond,25/09/2021,23.5
Aglarond,26/09/2021,22.25
Aglarond,27/09/2021,26.75
Aglarond,28/09/2021,25.5
Aglarond,29/09/2021,13.25
Aglarond,30/09/2021,14
Aglarond,01/10/2021,16.5
Aglarond,02/10/2021,20.25
Aglarond,03/10/2021,19.75
Aglarond,04/10/2021,3
Aglarond,05/10/2021,27.25
Aglarond,06/10/2021,16.71428571
Aglarond,07/10/2021,17
Aglarond,08/10/2021,21
Aglarond,09/10/2021,13.33333333
Aglarond,10/10/2021,20.2
Aglarond,11/10/2021,16.25
Aglarond,12/10/2021,15.75
Aglarond,13/10/2021,6
Aglarond,14/10/2021,28
Aglarond,15/10/2021,23
Aglarond,16/10/2021,6.8
Aglarond,17/10/2021,24
Aglarond,18/10/2021,11.57142857
Aglarond,19/10/2021,14
Aglarond,20/10/2021,12
Aglarond,21/10/2021,8
Aglarond,22/10/2021,10.2
Aglarond,23/10/2021,15.66666667
Aglarond,24/10/2021,9.666666667
Aglarond,25/10/2021,12.6
Aglarond,26/10/2021,11.5
Aglarond,27/10/2021,6
Aglarond,28/10/2021,6
Aglarond,29/10/2021,9.333333333
Aglarond,31/10/2021,7.166666667
Aglarond,01/11/2021,7.5
Aglarond,02/11/2021,8
Aglarond,03/11/2021,6
Aglarond,04/11/2021,5
Aglarond,05/11/2021,8.333333333
Aglarond,06/11/2021,10
Aglarond,07/11/2021,9
Aglarond,08/11/2021,8
Aglarond,09/11/2021,9.666666667
Aglarond,10/11/2021,8.333333333
Aglarond,11/11/2021,8.666666667
Aglarond,12/11/2021,9
Aglarond,13/11/2021,8.666666667
Aglarond,14/11/2021,6.5
Aglarond,15/11/2021,5.5
Aglarond,16/11/2021,9.333333333
Aglarond,17/11/2021,7
Aglarond,18/11/2021,8.5
Aglarond,19/11/2021,8.142857143
Aglarond,20/11/2021,4.5
Aglarond,21/11/2021,4.333333333
Aglarond,22/11/2021,7.2
Aglarond,23/11/2021,7
Aglarond,24/11/2021,7
Aglarond,25/11/2021,5.428571429
Aglarond,26/11/2021,8
Aglarond,27/11/2021,4.2
Aglarond,28/11/2021,7
Aglarond,29/11/2021,5.5
Aglarond,30/11/2021,11
Aglarond,01/12/2021,11
Aglarond,02/12/2021,14
Aglarond,03/12/2021,5
Aglarond,04/12/2021,1
Aglarond,05/12/2021,14
Aglarond,06/12/2021,6.25
Aglarond,07/12/2021,10.33333333
Aglarond,08/12/2021,3.4
Aglarond,09/12/2021,8.571428571
Aglarond,10/12/2021,7.666666667
Aglarond,11/12/2021,6
Aglarond,13/12/2021,6.333333333
Aglarond,14/12/2021,7.375
Aglarond,15/12/2021,6.142857143
Aglarond,16/12/2021,3.333333333
Aglarond,17/12/2021,2.333333333
Aglarond,18/12/2021,8.8
Aglarond,19/12/2021,6.333333333
Aglarond,20/12/2021,6
Aglarond,21/12/2021,8.4
Aglarond,22/12/2021,6.5
Aglarond,23/12/2021,7
Aglarond,24/12/2021,5.333333333
Aglarond,25/12/2021,10.66666667
Aglarond,26/12/2021,3.166666667
Aglarond,27/12/2021,4.75
Aglarond,28/12/2021,5
Aglarond,29/12/2021,6.444444444
Aglarond,30/12/2021,5.666666667
Aglarond,31/12/2021,5.5
Aglarond,01/01/2022,7.6
Aglarond,02/01/2022,8.4
Aglarond,03/01/2022,6
Aglarond,04/01/2022,2.5
Aglarond,05/01/2022,7.5
Aglarond,06/01/2022,9.75
Aglarond,07/01/2022,6.444444444
Aglarond,08/01/2022,7.8
Aglarond,09/01/2022,6.666666667
Aglarond,10/01/2022,6.833333333
Aglarond,11/01/2022,7.5
Aglarond,12/01/2022,7.25
Aglarond,13/01/2022,4
Aglarond,14/01/2022,6.5
Aglarond,15/01/2022,9.5
Aglarond,16/01/2022,7.857142857
Aglarond,17/01/2022,8
Aglarond,18/01/2022,4.25
Aglarond,19/01/2022,5
Aglarond,20/01/2022,8.25
Aglarond,21/01/2022,11
Aglarond,22/01/2022,8.25
Aglarond,23/01/2022,5.5
Aglarond,24/01/2022,9.666666667
Aglarond,25/01/2022,10.33333333
Aglarond,26/01/2022,6.571428571
Aglarond,27/01/2022,9.5
Aglarond,28/01/2022,6
Aglarond,29/01/2022,5.75
Aglarond,30/01/2022,5.625
Aglarond,31/01/2022,3.333333333
Aglarond,01/02/2022,9
Aglarond,02/02/2022,9.666666667
Aglarond,03/02/2022,10.33333333
Aglarond,04/02/2022,6
Aglarond,05/02/2022,13.5
Aglarond,06/02/2022,12.66666667
Aglarond,07/02/2022,7.285714286
Aglarond,08/02/2022,9.25
Aglarond,09/02/2022,9.25
Aglarond,10/02/2022,9
Aglarond,11/02/2022,13
Aglarond,12/02/2022,5.6
Aglarond,13/02/2022,12.33333333
Aglarond,14/02/2022,9
Aglarond,15/02/2022,4.666666667
Aglarond,16/02/2022,5.666666667
Aglarond,17/02/2022,7.5
Aglarond,18/02/2022,7.166666667
Aglarond,19/02/2022,9.75
Aglarond,20/02/2022,6.25
Aglarond,21/02/2022,6.75
Aglarond,22/02/2022,5.5
Aglarond,23/02/2022,4.5
Aglarond,24/02/2022,7.333333333
Aglarond,25/02/2022,6
Aglarond,26/02/2022,5.833333333
Aglarond,27/02/2022,5
Aglarond,28/02/2022,9
Aglarond,01/03/2022,11.25
Aglarond,02/03/2022,6.666666667
Aglarond,03/03/2022,6.571428571
Aglarond,04/03/2022,8
Aglarond,05/03/2022,3
Aglarond,06/03/2022,4.5
Aglarond,07/03/2022,8.5
Aglarond,08/03/2022,4
Aglarond,09/03/2022,8.5
Aglarond,10/03/2022,7.4
Aglarond,11/03/2022,9.333333333
Aglarond,12/03/2022,6
Aglarond,13/03/2022,5.75
Aglarond,14/03/2022,5
Aglarond,15/03/2022,4.5
Aglarond,16/03/2022,8
Aglarond,17/03/2022,4.5
Aglarond,18/03/2022,7.2
Aglarond,19/03/2022,4.333333333
Aglarond,20/03/2022,9.857142857
Aglarond,21/03/2022,2
Aglarond,22/03/2022,6.5
Aglarond,23/03/2022,6.5
Aglarond,24/03/2022,2.333333333
Aglarond,25/03/2022,5
Aglarond,26/03/2022,7
Aglarond,27/03/2022,7.4
Aglarond,28/03/2022,14
Aglarond,29/03/2022,8.333333333
Aglarond,30/03/2022,3.333333333
Aglarond,31/03/2022,8.666666667
Aglarond,01/04/2022,7.6
Aglarond,02/04/2022,6.333333333
Aglarond,03/04/2022,4.75
Aglarond,04/04/2022,10.6
Aglarond,05/04/2022,4.4
Aglarond,06/04/2022,5
Aglarond,07/04/2022,8.142857143
Aglarond,08/04/2022,4
Aglarond,09/04/2022,6.666666667
Aglarond,10/04/2022,8.25
Aglarond,11/04/2022,9.5
Aglarond,12/04/2022,8
Aglarond,13/04/2022,6.5
Aglarond,14/04/2022,8.333333333
Aglarond,15/04/2022,6.75
Aglarond,16/04/2022,8.5
Aglarond,17/04/2022,8
Aglarond,18/04/2022,6
Aglarond,19/04/2022,3.666666667
Aglarond,20/04/2022,7
Aglarond,22/04/2022,5.6
Aglarond,23/04/2022,13
Aglarond,24/04/2022,3.6
Aglarond,25/04/2022,8.125
Aglarond,26/04/2022,3.666666667
Aglarond,27/04/2022,9
Aglarond,28/04/2022,6.2
Aglarond,29/04/2022,8
Aglarond,30/04/2022,8
Aglarond,01/05/2022,6.75
Aglarond,02/05/2022,7
Aglarond,03/05/2022,5
Aglarond,04/05/2022,7
Aglarond,05/05/2022,8.5
Aglarond,06/05/2022,4.833333333
Aglarond,07/05/2022,7.222222222
Aglarond,08/05/2022,6.333333333
Aglarond,09/05/2022,9
Aglarond,10/05/2022,6.75
Aglarond,11/05/2022,6.75
Aglarond,12/05/2022,7
Aglarond,13/05/2022,3
Aglarond,14/05/2022,8
Aglarond,15/05/2022,11.25
Aglarond,16/05/2022,14
Aglarond,17/05/2022,3
Aglarond,18/05/2022,14
Aglarond,19/05/2022,10.25
Aglarond,20/05/2022,8.285714286
Aglarond,21/05/2022,11.33333333
Aglarond,22/05/2022,9
Aglarond,23/05/2022,4.5
Aglarond,24/05/2022,7
Aglarond,25/05/2022,7
Aglarond,26/05/2022,2.6
Aglarond,27/05/2022,6.5
Aglarond,28/05/2022,8
Aglarond,29/05/2022,11
Aglarond,30/05/2022,3.166666667
Aglarond,31/05/2022,6.75
Aglarond,01/06/2022,6
Aglarond,02/06/2022,7.8
Aglarond,03/06/2022,9.5
Aglarond,04/06/2022,5
Aglarond,05/06/2022,9.428571429
Aglarond,06/06/2022,0
Aglarond,07/06/2022,6.75
Aglarond,08/06/2022,10.75
Aglarond,09/06/2022,7
Aglarond,10/06/2022,6.5
Aglarond,11/06/2022,6
Aglarond,12/06/2022,7.75
Aglarond,13/06/2022,5.5
Aglarond,14/06/2022,4
Aglarond,15/06/2022,10.25
Aglarond,16/06/2022,5.6
Aglarond,17/06/2022,6
Aglarond,18/06/2022,9.4
Aglarond,19/06/2022,7.5
Aglarond,20/06/2022,12
Aglarond,22/06/2022,7.333333333
Aglarond,23/06/2022,4.75
Aglarond,24/06/2022,7.333333333
Aglarond,25/06/2022,8.25
Aglarond,26/06/2022,4.5
Aglarond,27/06/2022,12.33333333
Aglarond,28/06/2022,11
Aglarond,29/06/2022,9.5
Aglarond,30/06/2022,9.2
Aglarond,01/07/2022,4
Aglarond,02/07/2022,5.5
Aglarond,03/07/2022,8
Aglarond,04/07/2022,9.25
Aglarond,05/07/2022,6.8
Aglarond,06/07/2022,1
Aglarond,07/07/2022,7.333333333
Aglarond,08/07/2022,7.8
Aglarond,09/07/2022,7.571428571
Aglarond,10/07/2022,6.5
Aglarond,11/07/2022,7.833333333
Aglarond,12/07/2022,6
Aglarond,13/07/2022,8.25
Aglarond,14/07/2022,2.833333333
Aglarond,15/07/2022,6.5
Aglarond,16/07/2022,3.25
Aglarond,17/07/2022,7.333333333
Aglarond,18/07/2022,10
Aglarond,19/07/2022,6.2
Aglarond,20/07/2022,1
Aglarond,21/07/2022,6.75
Aglarond,22/07/2022,7.5
Aglarond,23/07/2022,10
Aglarond,24/07/2022,4.833333333
Aglarond,25/07/2022,14
Aglarond,26/07/2022,7
Aglarond,27/07/2022,6.25
Aglarond,28/07/2022,5
Aglarond,29/07/2022,4.5
Aglarond,30/07/2022,3
Aglarond,31/07/2022,7.25
Aglarond,01/08/2022,6.2
Aglarond,02/08/2022,14
Aglarond,04/08/2022,6.8
Aglarond,05/08/2022,8.5
Aglarond,06/08/2022,5.833333333
Aglarond,07/08/2022,6
Aglarond,08/08/2022,1
Aglarond,09/08/2022,3.8
Aglarond,10/08/2022,7.5
Aglarond,11/08/2022,12.5
Aglarond,12/08/2022,8
Aglarond,13/08/2022,8
Aglarond,14/08/2022,6.8
Aglarond,15/08/2022,9.333333333
Aglarond,16/08/2022,6.333333333
Aglarond,17/08/2022,8
Aglarond,18/08/2022,7
Aglarond,19/08/2022,10.16666667
Aglarond,20/08/2022,6.25
Aglarond,21/08/2022,9.333333333
Aglarond,22/08/2022,4
Aglarond,23/08/2022,5.4
Aglarond,25/08/2022,4.5
Aglarond,26/08/2022,4.5
Aglarond,27/08/2022,9
Aglarond,28/08/2022,4
Aglarond,29/08/2022,5.6
Aglarond,30/08/2022,13
Aglarond,31/08/2022,7.125
Aglarond,01/09/2022,7.833333333
Aglarond,02/09/2022,9
Aglarond,03/09/2022,8
Aglarond,04/09/2022,4
Aglarond,05/09/2022,8.666666667
Aglarond,06/09/2022,6.6
Aglarond,07/09/2022,5.333333333
Aglarond,08/09/2022,11.5
Aglarond,09/09/2022,1
Aglarond,10/09/2022,6
Aglarond,11/09/2022,5.666666667
Aglarond,12/09/2022,8.5
Aglarond,13/09/2022,8.333333333
Aglarond,14/09/2022,10.66666667
Aglarond,15/09/2022,5.666666667
Aglarond,16/09/2022,6.333333333
Aglarond,17/09/2022,7
Aglarond,18/09/2022,5.6
Aglarond,19/09/2022,9.75
Aglarond,20/09/2022,6
Aglarond,21/09/2022,8.5
Aglarond,22/09/2022,9
Aglarond,24/09/2022,8.2
Aglarond,25/09/2022,6.714285714
Aglarond,26/09/2022,4.5
Aglarond,27/09/2022,6
Aglarond,28/09/2022,8.857142857
Aglarond,29/09/2022,8.333333333
Aglarond,30/09/2022,8.75
Aglarond,01/10/2022,9
Aglarond,02/10/2022,9
Aglarond,03/10/2022,9
Aglarond,04/10/2022,8.666666667
Aglarond,05/10/2022,7
Aglarond,06/10/2022,11.33333333
Aglarond,07/10/2022,6
Aglarond,08/10/2022,6.25
Aglarond,09/10/2022,7.6
Aglarond,10/10/2022,7.75
Aglarond,11/10/2022,5.6
Aglarond,12/10/2022,7.6
Aglarond,13/10/2022,2
Aglarond,14/10/2022,5.666666667
Aglarond,15/10/2022,10.5
Aglarond,16/10/2022,4.333333333
Aglarond,18/10/2022,6.333333333
Aglarond,19/10/2022,7
Aglarond,20/10/2022,3
Aglarond,21/10/2022,8.625
Aglarond,22/10/2022,5
Aglarond,23/10/2022,9.166666667
Aglarond,24/10/2022,7.25
Aglarond,25/10/2022,6.142857143
Aglarond,26/10/2022,7
Aglarond,27/10/2022,4.75
Aglarond,28/10/2022,5
Aglarond,29/10/2022,6.8
Aglarond,30/10/2022,1.5
Aglarond,31/10/2022,8
Aglarond,01/11/2022,4
Aglarond,03/11/2022,4.5
Aglarond,04/11/2022,4.5
Aglarond,05/11/2022,7.5
Aglarond,06/11/2022,0.666666667
Aglarond,07/11/2022,6
Aglarond,08/11/2022,5.333333333
Aglarond,09/11/2022,5.25
Aglarond,10/11/2022,9.666666667
Aglarond,11/11/2022,3.666666667
Aglarond,12/11/2022,7.333333333
Aglarond,13/11/2022,3
Aglarond,14/11/2022,4.5
Aglarond,15/11/2022,6.75
Aglarond,16/11/2022,3.428571429
Aglarond,17/11/2022,6
Aglarond,19/11/2022,7.142857143
Aglarond,20/11/2022,10
Aglarond,21/11/2022,7
Aglarond,22/11/2022,2
Aglarond,23/11/2022,10.75
Aglarond,24/11/2022,3
Aglarond,25/11/2022,14
Aglarond,26/11/2022,8.25
Aglarond,27/11/2022,9
Aglarond,28/11/2022,5.875
Aglarond,29/11/2022,10
Aglarond,30/11/2022,4.4
Aglarond,01/12/2022,3.5
Aglarond,02/12/2022,2.25
Aglarond,03/12/2022,10
Aglarond,04/12/2022,9.5
Aglarond,05/12/2022,3
Aglarond,06/12/2022,8.2
Aglarond,07/12/2022,5.333333333
Aglarond,08/12/2022,5.4
Aglarond,09/12/2022,6.75
Aglarond,10/12/2022,7.25
Aglarond,11/12/2022,8.666666667
Aglarond,12/12/2022,10
Aglarond,13/12/2022,7
Aglarond,14/12/2022,7.75
Aglarond,15/12/2022,6.666666667
Aglarond,16/12/2022,7.5
Aglarond,17/12/2022,7.333333333
Aglarond,18/12/2022,8.75
Aglarond,19/12/2022,6
Aglarond,20/12/2022,5.857142857
Aglarond,21/12/2022,7
Aglarond,22/12/2022,5.6
Aglarond,23/12/2022,10.33333333
Aglarond,24/12/2022,6
Aglarond,25/12/2022,7
Aglarond,26/12/2022,5.666666667
Aglarond,27/12/2022,8.5
Aglarond,28/12/2022,7.5
Aglarond,29/12/2022,7.75
Aglarond,30/12/2022,2
Aglarond,31/12/2022,8.125
Aglarond,01/01/2023,7.5
Aglarond,02/01/2023,9
Aglarond,03/01/2023,9.833333333
Aglarond,04/01/2023,8.6
Aglarond,05/01/2023,6.8
Aglarond,07/01/2023,11
Aglarond,08/01/2023,6
Aglarond,09/01/2023,11.5
Aglarond,10/01/2023,7.25
Aglarond,11/01/2023,8
Aglarond,12/01/2023,8.75
Aglarond,13/01/2023,8
Aglarond,14/01/2023,10
Aglarond,15/01/2023,7.333333333
Aglarond,16/01/2023,7.571428571
Aglarond,17/01/2023,13.5
Aglarond,18/01/2023,10.4
Aglarond,19/01/2023,6
Aglarond,20/01/2023,6.333333333
Aglarond,21/01/2023,5
Aglarond,22/01/2023,8
Aglarond,23/01/2023,7.333333333
Aglarond,24/01/2023,11
Aglarond,25/01/2023,9
Aglarond,26/01/2023,6.4
Aglarond,27/01/2023,4.166666667
Aglarond,28/01/2023,7.285714286
Aglarond,29/01/2023,5.5
Aglarond,30/01/2023,9.5
Aglarond,31/01/2023,8.5
Aglarond,01/02/2023,6
Aglarond,02/02/2023,9.25
Aglarond,03/02/2023,5.333333333
Aglarond,04/02/2023,7
Aglarond,05/02/2023,7
Aglarond,06/02/2023,3.333333333
Aglarond,07/02/2023,5
Aglarond,08/02/2023,7.5
Aglarond,09/02/2023,3.142857143
Aglarond,10/02/2023,5.333333333
Aglarond,11/02/2023,7.666666667
Aglarond,12/02/2023,10
Aglarond,13/02/2023,6
Aglarond,14/02/2023,5.8
Aglarond,15/02/2023,3
Aglarond,16/02/2023,5
Aglarond,17/02/2023,8
Aglarond,18/02/2023,6
Aglarond,19/02/2023,5.666666667
Aglarond,20/02/2023,6.428571429
Aglarond,21/02/2023,7.5
Aglarond,22/02/2023,6.375
Aglarond,23/02/2023,10
Aglarond,24/02/2023,10
Aglarond,25/02/2023,5.833333333
Aglarond,26/02/2023,9.25
Aglarond,27/02/2023,7.666666667
Aglarond,28/02/2023,1.5
Aglarond,01/03/2023,9.5
Aglarond,02/03/2023,6.6
Aglarond,03/03/2023,11.33333333
Aglarond,04/03/2023,7.111111111
Aglarond,05/03/2023,9.571428571
Aglarond,06/03/2023,10
Aglarond,07/03/2023,4.5
Aglarond,08/03/2023,5.25
Aglarond,09/03/2023,6
Aglarond,10/03/2023,10
Aglarond,11/03/2023,4
Aglarond,12/03/2023,7
Aglarond,13/03/2023,8.5
Aglarond,14/03/2023,7
Aglarond,16/03/2023,5.75
Aglarond,17/03/2023,11.5
Aglarond,18/03/2023,8.4
Aglarond,19/03/2023,9.25
Aglarond,20/03/2023,6.666666667
Aglarond,21/03/2023,5.2
Aglarond,22/03/2023,2
Aglarond,23/03/2023,9
Aglarond,24/03/2023,2
Aglarond,25/03/2023,6
Aglarond,26/03/2023,4.8
Aglarond,27/03/2023,8
Aglarond,28/03/2023,7.5
Aglarond,29/03/2023,11
Aglarond,30/03/2023,5.4
Aglarond,31/03/2023,7.666666667
Aglarond,01/04/2023,9
Aglarond,02/04/2023,6.333333333
Aglarond,03/04/2023,7.5
Aglarond,04/04/2023,7.666666667
Aglarond,05/04/2023,3.333333333
Aglarond,06/04/2023,4.333333333
Aglarond,07/04/2023,8.5
Aglarond,08/04/2023,5
Aglarond,09/04/2023,8.75
Aglarond,10/04/2023,7
Aglarond,11/04/2023,8.5
Aglarond,12/04/2023,9
Aglarond,13/04/2023,5
Aglarond,14/04/2023,7
Aglarond,15/04/2023,9.25
Aglarond,16/04/2023,7
Aglarond,17/04/2023,4.5
Aglarond,18/04/2023,5.5
Aglarond,19/04/2023,7.4
Aglarond,20/04/2023,7.25
Aglarond,21/04/2023,9.833333333
Aglarond,22/04/2023,8.5
Aglarond,23/04/2023,2
Aglarond,24/04/2023,2.5
Aglarond,25/04/2023,9.2
Aglarond,26/04/2023,8.333333333
Aglarond,27/04/2023,4.666666667
Aglarond,28/04/2023,6.4
Aglarond,29/04/2023,13.33333333
Aglarond,30/04/2023,11.4
Aglarond,01/05/2023,4.75
Aglarond,02/05/2023,8
Aglarond,03/05/2023,7.428571429
Aglarond,04/05/2023,3.666666667
Aglarond,05/05/2023,9
Aglarond,06/05/2023,11.5
Aglarond,07/05/2023,6.4
Aglarond,08/05/2023,6.333333333
Aglarond,09/05/2023,10.6
Aglarond,10/05/2023,4.5
Aglarond,11/05/2023,3
Aglarond,12/05/2023,4.5
Aglarond,13/05/2023,10.25
Aglarond,14/05/2023,9
Aglarond,15/05/2023,5.666666667
Aglarond,16/05/2023,10
Aglarond,17/05/2023,6
Aglarond,18/05/2023,5.5
Aglarond,19/05/2023,8.5
Aglarond,20/05/2023,6.25
Aglarond,21/05/2023,12.66666667
Aglarond,22/05/2023,6.5
Aglarond,23/05/2023,6
Aglarond,24/05/2023,10.8
Aglarond,25/05/2023,5.75
Aglarond,26/05/2023,7.333333333
Aglarond,27/05/2023,9
Aglarond,28/05/2023,6
Aglarond,29/05/2023,8
Aglarond,30/05/2023,7.75
Aglarond,31/05/2023,10
Aglarond,01/06/2023,2
Aglarond,02/06/2023,7.5
Aglarond,03/06/2023,6.571428571
Aglarond,04/06/2023,7.833333333
Aglarond,05/06/2023,11.33333333
Aglarond,06/06/2023,6
Aglarond,07/06/2023,4.25
Aglarond,08/06/2023,5.666666667
Aglarond,09/06/2023,8
Aglarond,10/06/2023,6.5
Aglarond,11/06/2023,6.333333333
Aglarond,12/06/2023,5.333333333
Aglarond,13/06/2023,6.4
Aglarond,14/06/2023,5.857142857
Aglarond,15/06/2023,10.5
Aglarond,16/06/2023,6.714285714
Aglarond,18/06/2023,4.166666667
Aglarond,19/06/2023,7.6
Aglarond,20/06/2023,4.5
Aglarond,22/06/2023,6.666666667
Aglarond,23/06/2023,10.33333333
Aglarond,24/06/2023,5
Aglarond,25/06/2023,8.5
Aglarond,26/06/2023,4.5
Aglarond,27/06/2023,9.428571429
Aglarond,28/06/2023,6.714285714
Aglarond,29/06/2023,10.8
Aglarond,30/06/2023,3.5
Aglarond,01/07/2023,9
Aglarond,02/07/2023,6.75
Aglarond,03/07/2023,7.2
Aglarond,04/07/2023,6
Aglarond,05/07/2023,6.5
Aglarond,06/07/2023,9.333333333
Aglarond,07/07/2023,14
Aglarond,08/07/2023,6
Aglarond,09/07/2023,8
Aglarond,10/07/2023,4.333333333
Aglarond,11/07/2023,6
Aglarond,12/07/2023,3.5
Aglarond,13/07/2023,4
Aglarond,14/07/2023,7
Aglarond,15/07/2023,8
Aglarond,16/07/2023,8.666666667
Aglarond,17/07/2023,6
Aglarond,18/07/2023,6.5
Aglarond,19/07/2023,4.5
Aglarond,20/07/2023,8
Aglarond,21/07/2023,6.714285714
Aglarond,22/07/2023,5.5
Aglarond,23/07/2023,9
Aglarond,24/07/2023,6.75
Aglarond,25/07/2023,12
Aglarond,26/07/2023,7
Aglarond,27/07/2023,6
Aglarond,28/07/2023,9.8
Aglarond,29/07/2023,10.33333333
Aglarond,30/07/2023,8
Aglarond,31/07/2023,5
Aglarond,01/08/2023,8.2
Aglarond,02/08/2023,5
Aglarond,03/08/2023,7.25
Aglarond,04/08/2023,11.4
Aglarond,05/08/2023,6.125
Aglarond,06/08/2023,3
Aglarond,07/08/2023,9
Aglarond,08/08/2023,6.5
Aglarond,09/08/2023,7.5
Aglarond,10/08/2023,10.5
Aglarond,11/08/2023,5.666666667
Aglarond,12/08/2023,0.5
Aglarond,13/08/2023,7
Aglarond,14/08/2023,7
Aglarond,15/08/2023,2.5
Aglarond,16/08/2023,7.125
Aglarond,17/08/2023,7.25
Aglarond,18/08/2023,6.25
Aglarond,19/08/2023,3.666666667
Aglarond,20/08/2023,9.5
Aglarond,21/08/2023,14
Aglarond,22/08/2023,13
Aglarond,23/08/2023,6.4
Aglarond,24/08/2023,3.333333333
Aglarond,25/08/2023,8.666666667
Aglarond,26/08/2023,11
Aglarond,27/08/2023,6.4
Aglarond,28/08/2023,4.666666667
Aglarond,29/08/2023,7.666666667
Aglarond,30/08/2023,8
Aglarond,31/08/2023,6.333333333
Aglarond,01/09/2023,8
